,Datum,Anfang,Ende,Biomasse [MWh] Originalauflösungen,Wasserkraft [MWh] Originalauflösungen,Wind Offshore [MWh] Originalauflösungen,Wind Onshore [MWh] Originalauflösungen,Photovoltaik [MWh] Originalauflösungen,Sonstige Erneuerbare [MWh] Originalauflösungen,Kernenergie [MWh] Originalauflösungen,Braunkohle [MWh] Originalauflösungen,Steinkohle [MWh] Originalauflösungen,Erdgas [MWh] Originalauflösungen,Pumpspeicher [MWh] Originalauflösungen,Sonstige Konventionelle [MWh] Originalauflösungen,hour
8250,2023-03-27,23:30,23:45,1126.25,357.5,1015.25,6016.5,0.0,45.5,710.0,1686.5,1694.5,1192.75,172.75,361.5,23
8251,2023-03-27,23:45,00:00,1123.0,351.25,992.25,6111.75,0.0,45.5,710.0,1669.0,1691.0,1199.0,67.25,360.75,23
8252,2023-03-28,00:00,00:15,1103.25,352.25,1082.25,6030.25,0.0,45.5,709.75,1692.0,1520.25,1148.5,89.0,353.0,0
8253,2023-03-28,00:15,00:30,1105.25,358.0,1138.75,6040.25,0.0,45.5,710.0,1699.5,1348.25,1152.5,33.5,352.75,0
8254,2023-03-28,00:30,00:45,1104.25,351.5,1169.0,6032.5,0.0,45.5,709.75,1692.0,1296.0,1131.25,46.0,353.0,0
8255,2023-03-28,00:45,01:00,1096.0,349.25,1154.75,5991.75,0.0,45.5,710.0,1689.25,1252.25,1095.0,43.25,355.25,0
8256,2023-03-28,01:00,01:15,1060.5,347.5,1140.25,5979.5,0.0,45.5,709.75,1708.0,1162.75,1086.0,43.0,354.25,1
8257,2023-03-28,01:15,01:30,1059.0,347.25,1158.0,5980.25,0.0,45.5,709.75,1723.25,1113.75,1083.5,43.5,354.75,1
8258,2023-03-28,01:30,01:45,1058.0,347.25,1208.0,5925.25,0.0,45.5,709.5,1762.0,1077.0,1075.0,43.25,353.75,1
8259,2023-03-28,01:45,02:00,1059.5,348.25,1142.75,5925.25,0.0,45.5,709.5,1794.25,1066.75,1067.0,43.25,353.25,1
8260,2023-03-28,02:00,02:15,1053.75,348.75,1098.75,5870.5,0.0,45.5,709.75,1821.75,1040.5,1073.5,44.0,353.75,2
8261,2023-03-28,02:15,02:30,1053.0,347.5,1056.75,5799.0,0.0,45.5,709.75,1811.5,1047.0,1088.75,43.0,354.0,2
8262,2023-03-28,02:30,02:45,1052.0,345.5,1013.0,5675.5,0.0,45.5,709.75,1845.25,1066.75,1111.5,42.75,352.5,2
8263,2023-03-28,02:45,03:00,1056.0,346.0,972.5,5553.25,0.0,45.5,709.75,1867.0,1120.25,1116.75,42.75,353.25,2
8264,2023-03-28,03:00,03:15,1056.75,344.25,940.0,5394.5,0.0,45.5,710.0,1865.25,1185.75,1120.75,14.25,348.5,3
8265,2023-03-28,03:15,03:30,1060.0,345.5,931.5,5185.5,0.0,45.5,710.0,1962.75,1211.0,1123.5,3.75,346.5,3
8266,2023-03-28,03:30,03:45,1060.5,347.25,910.75,5064.5,0.0,45.5,710.5,2067.0,1228.0,1136.75,4.0,350.75,3
8267,2023-03-28,03:45,04:00,1063.25,344.25,845.25,4921.5,0.0,45.5,710.0,2099.75,1323.0,1151.75,40.25,351.25,3
8268,2023-03-28,04:00,04:15,1072.0,348.75,818.75,4784.0,0.0,45.5,710.25,2096.0,1442.25,1204.75,36.25,349.0,4
8269,2023-03-28,04:15,04:30,1073.5,344.75,818.25,4602.5,0.0,45.5,710.5,2136.75,1497.0,1232.0,38.0,346.5,4
8270,2023-03-28,04:30,04:45,1075.5,343.25,746.5,4490.0,0.0,45.5,710.5,2180.75,1508.5,1262.75,42.0,348.5,4
8271,2023-03-28,04:45,05:00,1079.0,341.5,697.75,4404.75,0.0,45.25,710.0,2196.25,1537.5,1313.75,146.5,350.0,4
8272,2023-03-28,05:00,05:15,1092.0,338.0,756.5,4353.75,0.0,45.25,710.5,2200.25,1545.5,1348.25,44.0,348.25,5
8273,2023-03-28,05:15,05:30,1096.25,337.25,719.25,4343.25,0.0,45.25,710.25,2248.25,1534.25,1391.0,78.0,347.0,5
8274,2023-03-28,05:30,05:45,1098.5,337.75,676.25,4286.5,0.0,45.25,710.25,2301.75,1576.75,1436.5,295.75,352.25,5
8275,2023-03-28,05:45,06:00,1103.0,334.25,631.0,4213.0,0.0,45.25,710.25,2355.0,1634.25,1491.5,586.5,352.75,5
8276,2023-03-28,06:00,06:15,1131.75,350.5,618.75,4082.25,0.0,45.0,710.25,2346.5,1784.0,1596.5,362.5,352.25,6
8277,2023-03-28,06:15,06:30,1144.0,361.75,600.75,3990.25,0.0,45.0,710.25,2356.75,1895.0,1639.75,992.25,351.5,6
8278,2023-03-28,06:30,06:45,1151.25,349.75,593.5,3949.0,0.75,45.0,710.25,2370.0,1983.25,1653.5,1513.25,351.0,6
8279,2023-03-28,06:45,07:00,1157.75,368.0,590.0,3874.25,3.5,45.0,711.0,2406.25,2070.5,1650.25,1854.5,349.25,6
8280,2023-03-28,07:00,07:15,1165.75,367.75,619.75,3718.5,19.75,45.0,711.0,2395.0,2161.75,1700.25,1398.0,350.75,7
8281,2023-03-28,07:15,07:30,1171.25,366.5,575.75,3536.5,82.25,45.0,710.5,2445.75,2194.5,1741.5,1709.5,350.5,7
8282,2023-03-28,07:30,07:45,1175.25,376.75,527.25,3373.0,234.5,45.0,710.5,2475.0,2238.75,1747.5,1860.25,350.25,7
8283,2023-03-28,07:45,08:00,1179.5,394.75,484.75,3135.25,461.75,45.0,710.5,2471.5,2250.5,1743.75,1942.75,353.25,7
8284,2023-03-28,08:00,08:15,1174.25,381.5,474.5,2978.0,752.25,45.75,710.0,2466.25,2220.25,1754.5,2097.0,351.75,8
8285,2023-03-28,08:15,08:30,1182.0,371.25,438.75,2874.5,1091.5,46.75,710.25,2482.25,2218.25,1764.25,1980.25,352.75,8
8286,2023-03-28,08:30,08:45,1178.75,344.25,443.0,2724.25,1499.75,46.75,710.0,2470.75,2227.5,1762.75,1702.25,351.75,8
8287,2023-03-28,08:45,09:00,1177.0,328.0,394.25,2519.25,1941.0,46.75,710.0,2462.75,2257.0,1767.0,1411.5,351.25,8
8288,2023-03-28,09:00,09:15,1165.25,372.5,366.0,2282.0,2453.5,46.75,710.5,2476.5,2269.25,1757.25,1833.5,353.0,9
8289,2023-03-28,09:15,09:30,1160.5,355.0,384.0,2049.25,2969.25,46.75,710.25,2471.0,2290.5,1750.25,1377.5,350.75,9
8290,2023-03-28,09:30,09:45,1154.25,326.0,388.25,1920.0,3490.75,46.75,710.0,2476.0,2296.5,1730.5,1006.5,349.75,9
8291,2023-03-28,09:45,10:00,1152.75,318.0,382.0,1880.25,3990.25,46.75,710.25,2498.25,2286.0,1707.5,462.0,351.0,9
8292,2023-03-28,10:00,10:15,1132.0,330.5,360.0,1897.25,4516.5,46.75,709.75,2519.0,2234.75,1579.75,426.5,352.0,10
8293,2023-03-28,10:15,10:30,1119.25,355.25,337.5,1865.0,4953.5,46.75,710.0,2504.5,2163.5,1499.0,311.0,352.75,10
8294,2023-03-28,10:30,10:45,1113.5,332.75,324.75,1879.75,5317.5,46.75,710.0,2487.0,2115.0,1490.75,61.75,353.25,10
8295,2023-03-28,10:45,11:00,1114.0,340.75,338.0,1904.5,5625.25,46.75,709.5,2434.0,2022.0,1489.5,77.75,350.75,10
8296,2023-03-28,11:00,11:15,1104.25,378.0,367.5,2028.75,5795.5,45.75,710.0,2412.25,1936.75,1382.5,85.5,353.0,11
8297,2023-03-28,11:15,11:30,1100.5,354.0,371.25,2034.5,5923.25,45.0,710.0,2384.75,1892.75,1373.25,14.5,349.75,11
8298,2023-03-28,11:30,11:45,1100.0,341.0,386.75,2143.5,6077.5,45.0,709.5,2339.25,1820.0,1378.0,13.0,351.75,11
8299,2023-03-28,11:45,12:00,1101.5,329.5,470.75,2130.0,6148.75,45.0,710.0,2344.0,1817.5,1369.0,18.75,349.5,11
8300,2023-03-28,12:00,12:15,1089.0,329.75,542.5,2108.0,6237.0,43.25,709.25,2276.0,1796.25,1320.25,36.25,348.5,12
8301,2023-03-28,12:15,12:30,1081.25,330.0,586.25,2132.75,6291.75,42.75,709.0,2233.25,1802.5,1262.5,88.0,348.75,12
8302,2023-03-28,12:30,12:45,1078.5,335.25,613.5,2022.25,6316.0,42.75,708.75,2239.0,1783.75,1237.5,115.5,346.5,12
8303,2023-03-28,12:45,13:00,1078.0,337.25,607.25,2121.0,6456.5,43.0,708.25,2231.25,1714.5,1214.25,57.75,340.75,12
8304,2023-03-28,13:00,13:15,1077.25,347.75,628.5,2074.75,6592.0,41.75,708.75,2211.5,1668.5,1100.0,72.0,337.25,13
8305,2023-03-28,13:15,13:30,1074.5,345.5,647.5,2079.75,6634.75,41.0,708.25,2157.25,1606.75,1053.0,58.75,339.5,13
8306,2023-03-28,13:30,13:45,1076.25,339.5,641.5,2037.25,6738.25,40.75,708.5,2104.25,1582.5,1051.25,56.75,338.0,13
8307,2023-03-28,13:45,14:00,1076.75,335.75,651.25,1841.0,6847.0,41.0,708.5,2087.75,1576.25,1047.25,66.5,341.25,13
8308,2023-03-28,14:00,14:15,1078.75,363.0,623.5,1841.25,6871.5,41.0,708.5,2048.5,1529.0,1043.75,71.0,339.5,14
8309,2023-03-28,14:15,14:30,1079.25,335.5,610.5,1987.0,6902.0,41.0,708.0,1985.25,1482.25,1035.0,57.25,339.5,14
8310,2023-03-28,14:30,14:45,1079.0,336.25,599.25,1999.75,6871.25,39.5,708.5,1980.25,1429.75,1023.25,97.25,332.0,14
8311,2023-03-28,14:45,15:00,1074.25,345.25,636.25,1873.0,6789.0,37.75,708.5,2003.25,1419.0,1012.5,112.0,323.75,14
8312,2023-03-28,15:00,15:15,1079.25,344.0,698.25,1891.0,6641.75,35.25,708.25,1977.75,1333.5,981.75,52.25,324.25,15
8313,2023-03-28,15:15,15:30,1084.75,339.25,736.0,1935.25,6428.5,35.25,708.75,1962.25,1334.75,975.0,41.5,326.25,15
8314,2023-03-28,15:30,15:45,1085.25,335.0,755.75,2002.0,6168.5,35.0,708.5,1958.75,1346.5,981.5,42.5,325.75,15
8315,2023-03-28,15:45,16:00,1086.5,359.75,775.5,1839.0,5828.75,35.25,708.25,1994.25,1356.5,986.5,56.5,328.0,15
8316,2023-03-28,16:00,16:15,1101.75,346.0,779.0,1871.25,5516.5,37.5,708.25,2043.5,1365.5,1082.0,88.5,336.75,16
8317,2023-03-28,16:15,16:30,1108.5,347.75,815.5,1882.25,5178.75,38.0,708.0,2090.0,1376.0,1091.5,104.0,337.75,16
8318,2023-03-28,16:30,16:45,1110.5,351.0,845.75,1823.5,4693.0,38.0,708.25,2193.25,1385.0,1096.25,68.5,338.5,16
8319,2023-03-28,16:45,17:00,1116.0,349.75,867.75,1781.5,4211.5,38.75,707.75,2255.0,1388.25,1191.75,137.75,338.75,16
8320,2023-03-28,17:00,17:15,1129.0,337.0,809.0,1653.25,3713.5,39.5,707.75,2315.75,1391.5,1355.25,69.75,340.5,17
8321,2023-03-28,17:15,17:30,1138.0,336.25,876.0,1646.0,3231.75,39.25,707.5,2481.5,1386.0,1389.25,33.0,339.0,17
8322,2023-03-28,17:30,17:45,1139.0,338.25,912.75,1598.5,2754.5,39.25,707.75,2606.75,1437.5,1442.25,177.0,339.5,17
8323,2023-03-28,17:45,18:00,1150.75,331.0,953.5,1523.75,2241.5,40.0,707.5,2712.0,1506.5,1546.25,406.0,341.0,17
8324,2023-03-28,18:00,18:15,1165.0,323.0,924.25,1432.25,1717.25,41.5,707.5,2799.75,1596.25,1646.0,180.25,341.5,18
8325,2023-03-28,18:15,18:30,1169.0,322.25,1003.5,1276.75,1251.75,41.5,708.0,2911.0,1632.5,1719.25,402.0,337.5,18
8326,2023-03-28,18:30,18:45,1169.5,342.25,1037.5,1238.75,846.0,41.75,707.75,2967.75,1650.75,1792.25,975.75,335.0,18
8327,2023-03-28,18:45,19:00,1174.0,357.5,1025.25,1160.5,521.5,41.75,708.0,3001.5,1657.75,1833.25,1425.0,333.75,18
8328,2023-03-28,19:00,19:15,1181.25,338.0,1030.0,1082.25,278.25,41.75,707.75,3024.5,1612.75,1887.5,1660.5,338.5,19
8329,2023-03-28,19:15,19:30,1184.5,352.25,981.25,1029.75,103.25,41.75,708.0,3036.25,1600.5,1886.25,1838.5,342.25,19
8330,2023-03-28,19:30,19:45,1186.25,373.25,1002.25,1048.25,16.5,41.75,708.0,3044.25,1602.0,1901.75,1935.25,342.5,19
8331,2023-03-28,19:45,20:00,1187.75,379.0,1069.25,1091.5,0.75,41.75,708.0,3030.5,1512.25,1925.75,1935.0,335.75,19
8332,2023-03-28,20:00,20:15,1185.75,332.25,1081.25,1205.75,0.0,42.5,708.25,3019.5,1506.0,1988.75,2055.0,331.5,20
8333,2023-03-28,20:15,20:30,1183.0,333.25,1168.0,1300.0,0.0,43.0,707.75,3017.0,1473.75,2035.0,1754.0,332.0,20
8334,2023-03-28,20:30,20:45,1183.25,326.25,1237.75,1396.5,0.0,43.0,707.75,3023.5,1482.5,2006.5,1292.75,329.5,20
8335,2023-03-28,20:45,21:00,1179.75,324.25,1250.5,1481.25,0.0,43.0,708.25,3012.75,1486.75,1982.0,972.75,334.75,20
8336,2023-03-28,21:00,21:15,1170.75,334.5,1302.75,1591.25,0.0,43.0,708.25,3030.0,1475.0,1974.25,1188.25,332.25,21
8337,2023-03-28,21:15,21:30,1167.25,343.5,1353.5,1722.5,0.0,43.0,708.25,3012.5,1462.0,1895.5,786.75,334.5,21
8338,2023-03-28,21:30,21:45,1166.25,340.25,1415.75,1838.25,0.0,43.0,708.0,2989.25,1458.5,1817.75,483.5,332.75,21
8339,2023-03-28,21:45,22:00,1160.5,330.25,1406.0,1959.5,0.0,43.0,708.25,2991.25,1436.25,1751.25,386.0,333.25,21
8340,2023-03-28,22:00,22:15,1143.0,347.75,1370.0,2100.75,0.0,43.0,708.25,3019.25,1372.75,1809.75,540.5,336.25,22
8341,2023-03-28,22:15,22:30,1138.5,341.0,1351.5,2155.25,0.0,43.25,708.25,3015.0,1359.25,1746.5,278.25,338.5,22
8342,2023-03-28,22:30,22:45,1134.75,337.25,1323.75,2207.0,0.0,43.25,708.75,3022.75,1320.75,1623.25,244.5,337.25,22
8343,2023-03-28,22:45,23:00,1133.5,335.0,1320.5,2363.0,0.0,43.25,708.75,3007.75,1235.0,1553.0,236.75,337.25,22
8344,2023-03-28,23:00,23:15,1117.0,340.75,1353.5,2511.0,0.0,43.25,708.75,3021.0,1154.5,1506.75,198.5,335.25,23
8345,2023-03-28,23:15,23:30,1113.0,335.5,1376.0,2574.5,0.0,43.25,708.75,3001.25,1117.5,1493.75,98.5,334.75,23
8346,2023-03-28,23:30,23:45,1106.25,333.75,1385.75,2604.0,0.0,43.25,708.75,2995.25,1083.75,1456.25,61.0,335.25,23
8347,2023-03-28,23:45,00:00,1103.75,336.5,1388.0,2588.75,0.0,43.25,709.0,3004.25,1058.25,1404.5,61.5,331.5,23
8348,2023-03-29,00:00,00:15,1081.5,344.5,1394.25,2596.5,0.0,42.0,709.25,3021.25,973.25,1315.75,197.5,334.75,0
8349,2023-03-29,00:15,00:30,1080.5,330.5,1386.5,2640.5,0.0,42.0,709.0,3011.25,910.5,1314.0,91.5,338.0,0
8350,2023-03-29,00:30,00:45,1076.25,326.25,1390.5,2667.5,0.0,42.0,708.25,3014.75,870.0,1307.75,40.0,338.75,0
8351,2023-03-29,00:45,01:00,1079.25,321.25,1393.25,2651.0,0.0,42.0,708.5,3012.0,837.25,1294.0,27.0,338.25,0
8352,2023-03-29,01:00,01:15,1074.5,338.75,1364.25,2602.25,0.0,42.0,708.25,3024.75,823.5,1251.5,96.0,336.75,1
8353,2023-03-29,01:15,01:30,1075.25,328.25,1354.75,2648.25,0.0,42.0,707.5,3016.75,801.75,1261.25,90.0,337.0,1
8354,2023-03-29,01:30,01:45,1078.75,326.0,1362.5,2671.25,0.0,42.0,708.0,3023.75,795.5,1281.25,111.25,336.0,1
8355,2023-03-29,01:45,02:00,1077.75,328.5,1355.0,2686.25,0.0,42.0,707.5,3014.75,806.25,1269.25,92.25,337.75,1
8356,2023-03-29,02:00,02:15,1076.75,333.75,1362.75,2672.25,0.0,41.25,707.75,2985.25,805.0,1238.75,137.25,335.0,2
8357,2023-03-29,02:15,02:30,1074.25,326.25,1344.75,2663.75,0.0,41.25,707.5,2971.75,837.75,1280.0,117.5,335.5,2
8358,2023-03-29,02:30,02:45,1072.0,330.75,1343.0,2642.5,0.0,41.25,707.75,2969.25,872.5,1271.0,121.5,335.0,2
8359,2023-03-29,02:45,03:00,1070.25,327.75,1361.75,2615.75,0.0,41.25,707.75,2964.0,917.0,1263.5,128.25,333.5,2
8360,2023-03-29,03:00,03:15,1072.25,329.75,1422.5,2617.5,0.0,41.25,707.5,2958.5,938.5,1272.75,125.5,329.75,3
8361,2023-03-29,03:15,03:30,1071.0,328.5,1397.5,2658.25,0.0,41.25,707.5,2962.75,936.0,1290.0,151.75,330.0,3
8362,2023-03-29,03:30,03:45,1075.5,324.5,1396.75,2695.25,0.0,41.25,707.75,2988.5,937.0,1295.5,97.0,335.25,3
8363,2023-03-29,03:45,04:00,1073.25,320.0,1399.75,2725.0,0.0,41.25,708.0,2998.0,958.25,1312.75,79.25,335.75,3
8364,2023-03-29,04:00,04:15,1079.5,321.5,1365.5,2737.75,0.0,43.0,707.75,3012.5,977.0,1310.25,70.0,335.25,4
8365,2023-03-29,04:15,04:30,1079.25,320.5,1315.25,2775.5,0.0,44.0,708.5,3011.5,983.75,1352.0,60.75,336.0,4
8366,2023-03-29,04:30,04:45,1081.25,325.75,1277.5,2818.75,0.0,44.0,708.25,3020.0,988.75,1346.5,79.75,333.25,4
8367,2023-03-29,04:45,05:00,1081.0,326.0,1281.0,2893.25,0.0,43.75,708.5,3021.5,998.5,1357.5,76.25,336.5,4
8368,2023-03-29,05:00,05:15,1088.5,319.0,1260.25,2929.75,0.0,42.25,708.25,2998.25,1028.75,1359.75,58.0,332.0,5
8369,2023-03-29,05:15,05:30,1097.25,322.5,1260.25,2936.0,0.0,42.25,708.5,3003.5,1060.5,1403.75,76.5,332.25,5
8370,2023-03-29,05:30,05:45,1102.0,324.0,1280.5,2922.0,0.0,42.25,708.5,3004.5,1080.75,1498.5,83.75,334.0,5
8371,2023-03-29,05:45,06:00,1107.5,333.0,1280.75,2941.25,0.0,42.25,708.25,3022.25,1137.25,1602.25,118.25,335.0,5
8372,2023-03-29,06:00,06:15,1127.5,323.0,1280.0,2980.25,0.0,42.75,708.0,3015.25,1207.75,1750.5,80.5,335.75,6
8373,2023-03-29,06:15,06:30,1141.25,321.75,1238.25,3011.0,0.0,44.75,708.25,3012.5,1316.75,1844.25,237.5,341.25,6
8374,2023-03-29,06:30,06:45,1144.5,318.25,1221.5,3012.75,1.0,45.0,708.0,3024.75,1401.25,1884.75,461.75,342.25,6
8375,2023-03-29,06:45,07:00,1156.25,322.75,1175.25,3043.5,3.5,45.0,707.75,3020.75,1423.5,1938.25,716.75,345.5,6
8376,2023-03-29,07:00,07:15,1164.75,313.5,1161.0,3016.25,19.5,44.75,707.25,3010.0,1469.0,1968.0,984.0,346.75,7
8377,2023-03-29,07:15,07:30,1174.75,314.0,1123.5,2994.25,63.75,44.75,707.25,3024.25,1492.25,2043.25,1190.5,346.25,7
8378,2023-03-29,07:30,07:45,1176.25,314.25,1070.25,2943.0,156.75,45.0,707.5,3023.0,1487.25,2097.75,1271.25,341.0,7
8379,2023-03-29,07:45,08:00,1179.25,317.75,1025.25,2862.5,297.75,44.75,707.25,3029.25,1493.5,2120.75,1371.75,344.0,7
8380,2023-03-29,08:00,08:15,1179.0,326.0,1018.5,2744.25,472.0,45.75,707.25,3035.25,1491.0,2135.5,1581.25,346.75,8
8381,2023-03-29,08:15,08:30,1185.0,330.75,1014.0,2648.5,674.0,46.0,707.5,3026.75,1509.0,2129.75,1575.25,350.25,8
8382,2023-03-29,08:30,08:45,1182.5,327.75,999.75,2504.25,862.5,46.0,707.25,3032.5,1511.0,2126.25,1588.0,348.25,8
8383,2023-03-29,08:45,09:00,1184.5,329.25,939.25,2348.5,1074.5,45.5,707.5,3032.25,1498.0,2137.0,1550.25,348.0,8
8384,2023-03-29,09:00,09:15,1179.5,367.25,909.5,2193.75,1303.25,43.5,707.5,3041.5,1497.5,2151.0,1325.75,349.25,9
8385,2023-03-29,09:15,09:30,1180.5,357.75,875.75,2038.0,1530.75,43.5,707.25,3024.75,1507.5,2168.0,1176.25,352.25,9
8386,2023-03-29,09:30,09:45,1177.75,347.0,820.25,1956.75,1766.75,42.75,707.25,3020.75,1522.0,2156.0,1022.5,349.0,9
8387,2023-03-29,09:45,10:00,1175.5,324.5,840.75,1847.75,2007.0,40.5,706.75,3013.75,1541.5,2146.25,976.25,344.5,9
8388,2023-03-29,10:00,10:15,1163.75,335.5,845.5,1808.25,2240.0,39.5,706.5,3024.0,1493.5,2105.5,896.0,344.25,10
8389,2023-03-29,10:15,10:30,1155.5,323.5,848.0,1765.0,2480.25,39.5,706.25,3014.75,1486.25,2044.5,659.5,343.75,10
8390,2023-03-29,10:30,10:45,1151.75,324.75,804.25,1763.75,2702.0,39.75,705.25,3009.25,1483.75,1981.0,467.25,345.0,10
8391,2023-03-29,10:45,11:00,1147.5,350.25,773.0,1774.5,2886.5,38.5,705.5,3002.5,1458.75,1939.5,328.5,342.75,10
8392,2023-03-29,11:00,11:15,1138.75,335.0,739.5,1783.0,3101.75,37.25,705.25,2946.0,1427.75,1787.75,339.5,339.75,11
8393,2023-03-29,11:15,11:30,1137.5,333.0,690.75,1761.5,3344.5,37.25,704.75,2950.25,1300.0,1725.0,199.25,336.25,11
8394,2023-03-29,11:30,11:45,1140.0,334.5,618.25,1730.0,3541.25,37.25,704.75,2942.0,1210.5,1701.0,192.0,335.75,11
8395,2023-03-29,11:45,12:00,1137.25,330.75,603.25,1696.5,3740.25,36.75,704.75,2951.5,1185.0,1656.75,153.0,338.5,11
8396,2023-03-29,12:00,12:15,1116.5,340.0,647.25,1708.0,3889.5,35.25,705.0,2941.75,1165.0,1627.5,289.5,336.25,12
8397,2023-03-29,12:15,12:30,1108.5,325.0,672.0,1767.75,4022.75,35.0,705.0,2935.25,1183.25,1622.25,146.5,335.75,12
8398,2023-03-29,12:30,12:45,1109.25,327.0,619.0,1853.25,4162.75,35.25,704.5,2944.5,1188.5,1623.0,57.25,335.25,12
8399,2023-03-29,12:45,13:00,1112.0,330.5,602.5,1892.25,4232.5,34.75,704.0,2945.75,1155.75,1601.0,80.0,330.5,12
8400,2023-03-29,13:00,13:15,1107.0,342.0,562.25,1890.25,4381.25,33.0,703.75,2874.0,1161.75,1552.5,56.75,329.5,13
8401,2023-03-29,13:15,13:30,1110.25,373.0,546.0,1964.25,4459.75,33.0,703.5,2851.75,1079.25,1508.0,25.0,329.75,13
8402,2023-03-29,13:30,13:45,1108.0,397.75,494.75,2045.25,4491.0,33.0,702.75,2818.25,1061.5,1480.25,5.75,327.25,13
8403,2023-03-29,13:45,14:00,1110.75,359.75,526.25,2086.25,4436.0,33.0,702.75,2810.25,1060.5,1458.75,12.25,332.0,13
8404,2023-03-29,14:00,14:15,1108.0,377.75,572.75,2076.75,4357.0,33.0,702.25,2881.5,1004.0,1478.5,20.75,336.25,14
8405,2023-03-29,14:15,14:30,1111.75,364.0,549.5,2182.75,4294.75,33.0,702.5,2921.0,989.5,1488.25,3.0,334.75,14
8406,2023-03-29,14:30,14:45,1106.5,384.5,508.0,2251.25,4224.0,33.0,702.25,2924.0,990.0,1491.0,3.0,330.75,14
8407,2023-03-29,14:45,15:00,1112.5,371.5,512.5,2234.75,4108.25,33.0,702.0,2916.5,996.25,1521.25,4.5,324.75,14
8408,2023-03-29,15:00,15:15,1113.25,377.25,542.5,2236.25,3952.25,33.0,702.25,2917.75,999.75,1535.75,16.5,325.25,15
8409,2023-03-29,15:15,15:30,1121.0,341.5,592.25,2172.0,3713.5,32.75,702.0,2905.5,998.75,1631.25,51.0,323.5,15
8410,2023-03-29,15:30,15:45,1120.5,341.0,622.5,2137.0,3491.75,32.25,701.5,2902.75,997.75,1577.25,36.5,330.25,15
8411,2023-03-29,15:45,16:00,1130.5,339.5,631.75,2104.0,3246.5,32.25,701.0,2907.75,1054.0,1591.5,35.0,331.25,15
8412,2023-03-29,16:00,16:15,1145.75,339.75,597.0,2028.25,3009.75,32.5,701.0,2894.5,1091.25,1618.0,54.0,333.0,16
8413,2023-03-29,16:15,16:30,1152.25,342.0,548.0,2030.25,2751.0,32.5,700.75,2895.75,1143.25,1639.75,101.5,335.5,16
8414,2023-03-29,16:30,16:45,1156.25,341.75,520.0,2010.5,2450.25,33.0,700.5,2890.0,1170.25,1632.25,122.5,338.75,16
8415,2023-03-29,16:45,17:00,1162.75,337.75,518.25,2003.0,2179.75,33.5,699.25,2885.25,1228.5,1616.0,373.75,341.0,16
8416,2023-03-29,17:00,17:15,1175.75,338.5,552.75,1949.75,1895.25,34.25,699.0,2882.75,1207.5,1665.5,168.75,341.5,17
8417,2023-03-29,17:15,17:30,1184.25,351.0,542.5,1908.25,1626.25,34.25,699.5,2870.25,1201.5,1688.25,279.25,339.25,17
8418,2023-03-29,17:30,17:45,1195.0,361.25,506.0,1821.25,1385.0,35.25,700.25,2857.75,1263.0,1751.0,550.25,341.0,17
8419,2023-03-29,17:45,18:00,1199.5,375.5,446.75,1716.75,1130.5,35.25,700.5,2848.5,1329.75,1796.25,837.0,339.25,17
8420,2023-03-29,18:00,18:15,1220.5,355.75,436.5,1642.0,868.25,35.25,700.25,2863.25,1409.25,1909.25,789.0,341.5,18
8421,2023-03-29,18:15,18:30,1223.5,379.75,453.0,1582.25,644.25,35.5,700.5,2868.25,1418.5,2000.0,1066.5,341.0,18
8422,2023-03-29,18:30,18:45,1230.75,390.25,499.25,1541.0,440.75,35.75,700.5,2866.75,1421.5,2091.25,1460.5,342.5,18
8423,2023-03-29,18:45,19:00,1230.25,387.0,511.75,1542.25,268.75,37.0,700.5,2876.0,1421.75,2148.75,1802.75,346.5,18
8424,2023-03-29,19:00,19:15,1232.25,384.25,514.25,1619.25,140.25,37.75,700.75,2869.0,1425.5,2194.75,1845.25,347.75,19
8425,2023-03-29,19:15,19:30,1228.5,374.25,516.0,1692.75,49.25,37.75,701.0,2876.25,1420.5,2195.75,1820.75,345.25,19
8426,2023-03-29,19:30,19:45,1224.25,385.5,505.25,1822.0,7.75,37.75,701.0,2880.25,1422.0,2192.25,1832.0,343.75,19
8427,2023-03-29,19:45,20:00,1222.25,370.25,502.0,2004.0,0.75,37.75,701.0,2883.75,1416.25,2191.5,1684.0,343.0,19
8428,2023-03-29,20:00,20:15,1215.25,362.75,513.25,2189.0,0.25,37.75,700.75,2899.25,1397.0,2171.5,1917.75,341.25,20
8429,2023-03-29,20:15,20:30,1214.25,348.25,521.75,2343.5,0.0,37.75,700.5,2891.25,1394.0,2108.0,1451.5,340.25,20
8430,2023-03-29,20:30,20:45,1208.25,335.25,528.0,2458.5,0.0,37.75,701.0,2892.25,1392.25,2076.75,1020.0,340.0,20
8431,2023-03-29,20:45,21:00,1206.0,331.5,567.0,2580.5,0.0,37.75,701.0,2889.0,1378.75,1958.25,730.75,336.5,20
8432,2023-03-29,21:00,21:15,1190.25,355.25,565.0,2731.75,0.0,37.75,700.75,2872.0,1312.0,2008.5,871.0,336.25,21
8433,2023-03-29,21:15,21:30,1186.0,340.25,529.25,2870.75,0.0,37.75,700.75,2837.25,1260.25,1952.75,450.5,339.0,21
8434,2023-03-29,21:30,21:45,1179.25,330.0,513.0,3035.75,0.0,37.75,700.75,2822.5,1162.25,1880.25,124.5,339.25,21
