,Datum,Anfang,Ende,Gesamt (Netzlast) [MWh] Originalauflösungen,Residuallast [MWh] Originalauflösungen,Pumpspeicher [MWh] Originalauflösungen
11227,2023-04-27,23:45,00:00,11452.75,9610.25,241.5
11228,2023-04-28,00:00,00:15,11319.0,9384.25,38.75
11229,2023-04-28,00:15,00:30,11190.0,9177.0,70.5
11230,2023-04-28,00:30,00:45,11048.75,8920.5,221.25
11231,2023-04-28,00:45,01:00,10882.0,8633.0,431.0
11232,2023-04-28,01:00,01:15,10789.0,8462.25,194.0
11233,2023-04-28,01:15,01:30,10741.75,8347.5,276.75
11234,2023-04-28,01:30,01:45,10630.5,8176.0,342.0
11235,2023-04-28,01:45,02:00,10529.5,8011.75,504.5
11236,2023-04-28,02:00,02:15,10476.75,7896.75,339.5
11237,2023-04-28,02:15,02:30,10333.25,7708.75,382.25
11238,2023-04-28,02:30,02:45,10334.5,7660.75,413.0
11239,2023-04-28,02:45,03:00,10360.5,7627.25,467.0
11240,2023-04-28,03:00,03:15,10343.25,7558.0,706.25
11241,2023-04-28,03:15,03:30,10292.75,7473.25,767.25
11242,2023-04-28,03:30,03:45,10341.5,7494.25,800.0
11243,2023-04-28,03:45,04:00,10442.5,7547.5,776.5
11244,2023-04-28,04:00,04:15,10497.5,7512.0,896.5
11245,2023-04-28,04:15,04:30,10568.75,7499.0,908.75
11246,2023-04-28,04:30,04:45,10716.5,7589.25,803.0
11247,2023-04-28,04:45,05:00,10868.25,7701.5,684.25
11248,2023-04-28,05:00,05:15,11120.75,7913.25,294.5
11249,2023-04-28,05:15,05:30,11368.75,8083.25,77.75
11250,2023-04-28,05:30,05:45,11578.5,8213.25,60.5
11251,2023-04-28,05:45,06:00,11923.0,8469.25,8.25
11252,2023-04-28,06:00,06:15,12497.5,8888.75,7.75
11253,2023-04-28,06:15,06:30,12893.5,9193.25,5.5
11254,2023-04-28,06:30,06:45,13253.75,9464.75,3.25
11255,2023-04-28,06:45,07:00,13577.5,9627.5,2.75
11256,2023-04-28,07:00,07:15,13968.5,9839.75,7.25
11257,2023-04-28,07:15,07:30,14252.25,9941.75,4.0
11258,2023-04-28,07:30,07:45,14425.0,10000.0,3.25
11259,2023-04-28,07:45,08:00,14568.0,10094.75,1.75
11260,2023-04-28,08:00,08:15,14797.5,10356.5,0.75
11261,2023-04-28,08:15,08:30,14977.0,10540.5,0.75
11262,2023-04-28,08:30,08:45,15120.5,10640.25,0.75
11263,2023-04-28,08:45,09:00,15145.0,10533.0,0.75
11264,2023-04-28,09:00,09:15,15069.5,10227.0,1.25
11265,2023-04-28,09:15,09:30,15197.25,10136.0,2.75
11266,2023-04-28,09:30,09:45,15253.5,10009.5,2.25
11267,2023-04-28,09:45,10:00,15396.0,9935.5,3.0
11268,2023-04-28,10:00,10:15,15485.0,9876.25,3.75
11269,2023-04-28,10:15,10:30,15543.75,9811.25,4.5
11270,2023-04-28,10:30,10:45,15613.5,9726.75,50.0
11271,2023-04-28,10:45,11:00,15676.5,9696.0,106.0
11272,2023-04-28,11:00,11:15,15611.25,9584.75,89.75
11273,2023-04-28,11:15,11:30,15670.0,9566.75,91.75
11274,2023-04-28,11:30,11:45,15693.0,9518.25,94.25
11275,2023-04-28,11:45,12:00,15624.75,9369.25,161.5
11276,2023-04-28,12:00,12:15,15529.75,9263.25,154.75
11277,2023-04-28,12:15,12:30,15464.75,9230.5,200.5
11278,2023-04-28,12:30,12:45,15433.25,9163.0,199.0
11279,2023-04-28,12:45,13:00,15335.0,9070.75,204.0
11280,2023-04-28,13:00,13:15,15157.5,8904.25,155.75
11281,2023-04-28,13:15,13:30,15026.25,8817.0,332.5
11282,2023-04-28,13:30,13:45,14816.75,8660.25,533.75
11283,2023-04-28,13:45,14:00,14565.0,8450.25,711.0
11284,2023-04-28,14:00,14:15,14546.25,8527.25,855.25
11285,2023-04-28,14:15,14:30,14416.5,8529.25,722.25
11286,2023-04-28,14:30,14:45,14293.25,8563.75,659.75
11287,2023-04-28,14:45,15:00,14265.75,8662.5,646.0
11288,2023-04-28,15:00,15:15,14255.5,8790.25,565.5
11289,2023-04-28,15:15,15:30,14187.5,8849.5,546.25
11290,2023-04-28,15:30,15:45,14046.5,8850.25,489.0
11291,2023-04-28,15:45,16:00,13971.75,8935.5,413.75
11292,2023-04-28,16:00,16:15,13978.25,9125.75,497.25
11293,2023-04-28,16:15,16:30,13867.0,9167.75,410.75
11294,2023-04-28,16:30,16:45,13897.5,9340.0,207.5
11295,2023-04-28,16:45,17:00,13799.25,9385.0,137.75
11296,2023-04-28,17:00,17:15,13888.75,9671.5,90.75
11297,2023-04-28,17:15,17:30,13856.5,9763.0,64.25
11298,2023-04-28,17:30,17:45,13862.5,9880.0,29.0
11299,2023-04-28,17:45,18:00,13882.25,10008.0,4.75
11300,2023-04-28,18:00,18:15,13869.75,10105.0,3.75
11301,2023-04-28,18:15,18:30,13818.0,10192.25,3.25
11302,2023-04-28,18:30,18:45,13836.25,10348.75,3.5
11303,2023-04-28,18:45,19:00,13916.0,10569.0,2.25
11304,2023-04-28,19:00,19:15,13916.5,10660.5,1.75
11305,2023-04-28,19:15,19:30,13839.25,10725.0,2.25
11306,2023-04-28,19:30,19:45,13788.5,10728.5,1.75
11307,2023-04-28,19:45,20:00,13717.25,10727.0,1.25
11308,2023-04-28,20:00,20:15,13613.0,10636.75,2.0
11309,2023-04-28,20:15,20:30,13402.25,10293.5,2.25
11310,2023-04-28,20:30,20:45,13348.0,10154.25,4.5
11311,2023-04-28,20:45,21:00,13283.25,10070.25,92.0
11312,2023-04-28,21:00,21:15,13220.25,9953.5,57.0
11313,2023-04-28,21:15,21:30,13060.0,9781.25,43.75
11314,2023-04-28,21:30,21:45,12871.0,9587.0,49.75
11315,2023-04-28,21:45,22:00,12668.25,9351.5,116.5
11316,2023-04-28,22:00,22:15,12635.5,9312.25,11.75
11317,2023-04-28,22:15,22:30,12436.25,9115.25,41.25
11318,2023-04-28,22:30,22:45,12181.75,8914.75,77.25
11319,2023-04-28,22:45,23:00,12048.0,8887.5,183.0
11320,2023-04-28,23:00,23:15,11754.25,8707.0,41.25
11321,2023-04-28,23:15,23:30,11490.75,8484.0,35.5
11322,2023-04-28,23:30,23:45,11309.75,8336.25,225.75
11323,2023-04-28,23:45,00:00,11138.0,8180.75,266.75
11324,2023-04-29,00:00,00:15,10913.5,8012.25,408.5
11325,2023-04-29,00:15,00:30,10761.75,7882.25,403.5
11326,2023-04-29,00:30,00:45,10674.75,7798.0,541.75
11327,2023-04-29,00:45,01:00,10618.5,7775.75,563.5
11328,2023-04-29,01:00,01:15,10421.5,7599.5,645.5
11329,2023-04-29,01:15,01:30,10280.0,7470.5,660.75
11330,2023-04-29,01:30,01:45,10125.5,7336.5,705.25
11331,2023-04-29,01:45,02:00,9989.75,7191.5,686.0
11332,2023-04-29,02:00,02:15,9808.25,7028.5,509.5
11333,2023-04-29,02:15,02:30,9721.25,6974.0,460.5
11334,2023-04-29,02:30,02:45,9753.25,7052.5,463.5
11335,2023-04-29,02:45,03:00,9659.25,6952.5,510.0
11336,2023-04-29,03:00,03:15,9763.75,7075.0,375.75
11337,2023-04-29,03:15,03:30,9662.75,7002.5,380.75
11338,2023-04-29,03:30,03:45,9730.25,7140.5,256.25
11339,2023-04-29,03:45,04:00,9714.75,7209.5,202.0
11340,2023-04-29,04:00,04:15,9711.25,7257.75,164.0
11341,2023-04-29,04:15,04:30,9791.0,7329.75,173.5
11342,2023-04-29,04:30,04:45,9758.25,7267.75,153.75
11343,2023-04-29,04:45,05:00,9751.75,7248.75,150.0
11344,2023-04-29,05:00,05:15,9841.25,7363.5,162.25
11345,2023-04-29,05:15,05:30,9881.5,7395.5,107.75
11346,2023-04-29,05:30,05:45,9920.5,7449.5,96.0
11347,2023-04-29,05:45,06:00,9926.0,7471.75,60.5
11348,2023-04-29,06:00,06:15,10075.0,7599.0,202.0
11349,2023-04-29,06:15,06:30,10147.25,7636.75,136.0
11350,2023-04-29,06:30,06:45,10280.0,7692.75,128.0
11351,2023-04-29,06:45,07:00,10413.75,7716.75,75.5
11352,2023-04-29,07:00,07:15,10578.75,7762.5,93.5
11353,2023-04-29,07:15,07:30,10730.5,7790.5,92.5
11354,2023-04-29,07:30,07:45,10989.75,7900.75,91.25
11355,2023-04-29,07:45,08:00,11116.25,7928.75,87.0
11356,2023-04-29,08:00,08:15,11332.5,7944.75,50.0
11357,2023-04-29,08:15,08:30,11605.75,8007.0,43.0
11358,2023-04-29,08:30,08:45,11846.0,8030.0,48.25
11359,2023-04-29,08:45,09:00,12067.25,8001.0,122.0
11360,2023-04-29,09:00,09:15,12310.5,7985.75,19.0
11361,2023-04-29,09:15,09:30,12494.5,7863.0,54.5
11362,2023-04-29,09:30,09:45,12721.0,7806.75,192.25
11363,2023-04-29,09:45,10:00,12794.5,7506.5,240.75
11364,2023-04-29,10:00,10:15,12845.5,7253.0,51.0
11365,2023-04-29,10:15,10:30,12904.0,6989.0,89.5
11366,2023-04-29,10:30,10:45,13022.25,6831.5,123.5
11367,2023-04-29,10:45,11:00,13114.0,6666.75,231.5
11368,2023-04-29,11:00,11:15,13114.25,6443.25,91.0
11369,2023-04-29,11:15,11:30,13064.75,6133.0,129.0
11370,2023-04-29,11:30,11:45,13158.5,5985.25,127.75
11371,2023-04-29,11:45,12:00,13077.75,5729.0,297.5
11372,2023-04-29,12:00,12:15,12969.25,5463.0,775.0
11373,2023-04-29,12:15,12:30,12876.0,5244.75,971.5
11374,2023-04-29,12:30,12:45,12820.25,5082.25,978.5
11375,2023-04-29,12:45,13:00,12637.75,4855.0,1232.25
11376,2023-04-29,13:00,13:15,12527.25,4695.25,1187.75
11377,2023-04-29,13:15,13:30,12393.75,4551.25,1323.75
11378,2023-04-29,13:30,13:45,12382.0,4577.75,1293.25
11379,2023-04-29,13:45,14:00,12214.25,4438.0,1557.5
11380,2023-04-29,14:00,14:15,12055.0,4315.75,1505.0
11381,2023-04-29,14:15,14:30,11989.0,4255.75,1526.0
11382,2023-04-29,14:30,14:45,11916.75,4190.75,1514.25
11383,2023-04-29,14:45,15:00,11812.75,4084.75,1592.25
11384,2023-04-29,15:00,15:15,11858.5,4210.75,1601.75
11385,2023-04-29,15:15,15:30,11783.5,4266.5,1542.75
11386,2023-04-29,15:30,15:45,11755.5,4397.75,1476.5
11387,2023-04-29,15:45,16:00,11734.25,4428.0,1509.25
11388,2023-04-29,16:00,16:15,11670.0,4553.0,1563.5
11389,2023-04-29,16:15,16:30,11657.0,4689.0,1368.25
11390,2023-04-29,16:30,16:45,11603.5,4929.5,1156.5
11391,2023-04-29,16:45,17:00,11553.0,5176.25,749.75
11392,2023-04-29,17:00,17:15,11690.0,5564.5,793.75
11393,2023-04-29,17:15,17:30,11776.25,5926.25,368.25
11394,2023-04-29,17:30,17:45,11972.0,6402.5,124.25
11395,2023-04-29,17:45,18:00,12030.0,6816.5,46.75
11396,2023-04-29,18:00,18:15,12046.75,7142.5,247.25
11397,2023-04-29,18:15,18:30,12138.75,7498.0,79.75
11398,2023-04-29,18:30,18:45,12151.25,7798.25,97.5
11399,2023-04-29,18:45,19:00,12182.75,8087.25,56.75
11400,2023-04-29,19:00,19:15,12251.5,8422.5,37.75
11401,2023-04-29,19:15,19:30,12234.75,8612.5,36.5
11402,2023-04-29,19:30,19:45,12218.25,8839.0,36.25
11403,2023-04-29,19:45,20:00,12122.0,8993.5,2.75
11404,2023-04-29,20:00,20:15,12263.25,9345.75,5.25
11405,2023-04-29,20:15,20:30,12150.0,9282.5,5.5
11406,2023-04-29,20:30,20:45,12078.5,9185.25,14.75
11407,2023-04-29,20:45,21:00,12131.75,9264.5,8.0
11408,2023-04-29,21:00,21:15,12070.0,9176.5,5.5
11409,2023-04-29,21:15,21:30,12001.5,9078.5,23.0
11410,2023-04-29,21:30,21:45,11827.25,8886.0,27.5
11411,2023-04-29,21:45,22:00,11649.5,8680.75,62.75
11412,2023-04-29,22:00,22:15,11660.75,8688.75,26.5
11413,2023-04-29,22:15,22:30,11593.5,8655.75,29.0
11414,2023-04-29,22:30,22:45,11477.25,8571.75,35.75
11415,2023-04-29,22:45,23:00,11156.5,8286.25,71.25
11416,2023-04-29,23:00,23:15,11007.5,8160.75,26.75
11417,2023-04-29,23:15,23:30,10846.5,8035.5,31.25
11418,2023-04-29,23:30,23:45,10612.5,7820.75,37.25
11419,2023-04-29,23:45,00:00,10382.0,7651.5,62.75
11420,2023-04-30,00:00,00:15,10132.0,7441.5,19.75
11421,2023-04-30,00:15,00:30,9967.0,7295.5,11.25
11422,2023-04-30,00:30,00:45,9807.5,7202.0,11.75
11423,2023-04-30,00:45,01:00,9645.25,7090.5,11.5
11424,2023-04-30,01:00,01:15,9567.5,7088.75,11.0
11425,2023-04-30,01:15,01:30,9488.25,7075.5,16.0
11426,2023-04-30,01:30,01:45,9361.5,7004.0,64.5
11427,2023-04-30,01:45,02:00,9270.75,6962.0,63.25
11428,2023-04-30,02:00,02:15,9186.5,6915.5,28.75
11429,2023-04-30,02:15,02:30,9147.5,6915.75,42.75
11430,2023-04-30,02:30,02:45,9122.0,6941.75,57.75
11431,2023-04-30,02:45,03:00,9027.75,6906.75,109.25
11432,2023-04-30,03:00,03:15,9054.25,6974.75,51.75
11433,2023-04-30,03:15,03:30,8995.0,6960.75,54.5
11434,2023-04-30,03:30,03:45,8969.75,6957.75,98.75
11435,2023-04-30,03:45,04:00,8989.75,7033.25,71.75
11436,2023-04-30,04:00,04:15,8980.75,7074.25,109.0
11437,2023-04-30,04:15,04:30,8965.5,7095.0,109.25
11438,2023-04-30,04:30,04:45,8973.0,7128.0,64.5
11439,2023-04-30,04:45,05:00,8973.75,7150.75,14.75
11440,2023-04-30,05:00,05:15,9105.0,7274.0,56.25
11441,2023-04-30,05:15,05:30,9060.5,7231.75,61.5
11442,2023-04-30,05:30,05:45,9035.25,7230.5,37.0
11443,2023-04-30,05:45,06:00,8993.25,7195.75,38.75
11444,2023-04-30,06:00,06:15,8987.25,7185.75,43.0
11445,2023-04-30,06:15,06:30,9049.0,7208.25,43.5
11446,2023-04-30,06:30,06:45,9120.5,7161.75,80.5
11447,2023-04-30,06:45,07:00,9172.25,7018.25,149.75
11448,2023-04-30,07:00,07:15,9341.0,6944.5,118.25
11449,2023-04-30,07:15,07:30,9471.75,6848.25,111.25
11450,2023-04-30,07:30,07:45,9567.5,6693.75,141.25
11451,2023-04-30,07:45,08:00,9632.25,6428.25,195.5
11452,2023-04-30,08:00,08:15,9980.75,6356.25,150.5
11453,2023-04-30,08:15,08:30,10122.5,5964.25,196.5
11454,2023-04-30,08:30,08:45,10374.25,5644.5,234.75
11455,2023-04-30,08:45,09:00,10480.75,5214.0,520.75
11456,2023-04-30,09:00,09:15,10705.5,4880.5,568.5
11457,2023-04-30,09:15,09:30,10880.5,4571.25,993.75
11458,2023-04-30,09:30,09:45,10836.0,4066.75,1359.0
11459,2023-04-30,09:45,10:00,10951.25,3811.5,1413.75
11460,2023-04-30,10:00,10:15,11075.0,3566.75,1049.75
11461,2023-04-30,10:15,10:30,11171.0,3425.75,1448.25
11462,2023-04-30,10:30,10:45,11262.25,3419.5,1686.5
11463,2023-04-30,10:45,11:00,11298.75,3271.5,1707.25
11464,2023-04-30,11:00,11:15,11461.0,3182.75,1404.25
11465,2023-04-30,11:15,11:30,11479.5,2951.5,1330.0
11466,2023-04-30,11:30,11:45,11633.0,2927.75,1376.75
11467,2023-04-30,11:45,12:00,11641.75,2743.0,1546.75
11468,2023-04-30,12:00,12:15,11688.75,2726.0,1553.5
11469,2023-04-30,12:15,12:30,11519.0,2473.0,1698.25
11470,2023-04-30,12:30,12:45,11384.0,2344.75,1826.5
11471,2023-04-30,12:45,13:00,11228.5,2160.25,1980.5
11472,2023-04-30,13:00,13:15,11054.0,1946.5,1884.75
11473,2023-04-30,13:15,13:30,10889.5,1787.5,1991.5
11474,2023-04-30,13:30,13:45,10811.5,1711.0,2075.0
11475,2023-04-30,13:45,14:00,10680.0,1629.5,2057.75
11476,2023-04-30,14:00,14:15,10458.25,1524.25,2038.5
11477,2023-04-30,14:15,14:30,10413.75,1535.0,2048.0
11478,2023-04-30,14:30,14:45,10312.5,1574.0,1996.75
11479,2023-04-30,14:45,15:00,10205.25,1604.75,1987.0
11480,2023-04-30,15:00,15:15,10123.75,1668.0,1895.5
11481,2023-04-30,15:15,15:30,10026.75,1746.75,1886.5
11482,2023-04-30,15:30,15:45,10129.25,2040.5,1719.75
11483,2023-04-30,15:45,16:00,10029.25,2212.5,1473.0
11484,2023-04-30,16:00,16:15,10038.75,2624.25,1758.75
11485,2023-04-30,16:15,16:30,9939.0,2844.75,1692.75
11486,2023-04-30,16:30,16:45,9970.0,3254.25,1516.0
11487,2023-04-30,16:45,17:00,9972.0,3682.25,1111.75
11488,2023-04-30,17:00,17:15,9991.5,4164.0,1281.5
11489,2023-04-30,17:15,17:30,10055.75,4703.5,967.75
11490,2023-04-30,17:30,17:45,10205.25,5374.0,780.5
11491,2023-04-30,17:45,18:00,10313.5,6035.5,618.25
11492,2023-04-30,18:00,18:15,10529.0,6806.5,285.75
11493,2023-04-30,18:15,18:30,10610.75,7436.0,52.25
11494,2023-04-30,18:30,18:45,10696.0,8006.5,12.5
11495,2023-04-30,18:45,19:00,10658.5,8442.25,21.5
11496,2023-04-30,19:00,19:15,10693.0,8882.5,27.75
11497,2023-04-30,19:15,19:30,10744.75,9251.5,18.0
11498,2023-04-30,19:30,19:45,10763.0,9506.25,3.5
11499,2023-04-30,19:45,20:00,10781.5,9715.75,1.0
11500,2023-04-30,20:00,20:15,10831.0,9880.25,1.75
11501,2023-04-30,20:15,20:30,10759.75,9821.0,1.75
11502,2023-04-30,20:30,20:45,10835.5,9831.25,1.75
11503,2023-04-30,20:45,21:00,10858.25,9792.25,1.75
11504,2023-04-30,21:00,21:15,10926.5,9759.75,0.75
11505,2023-04-30,21:15,21:30,10911.5,9625.0,0.5
11506,2023-04-30,21:30,21:45,10830.5,9441.0,1.5
11507,2023-04-30,21:45,22:00,10736.25,9239.75,1.75
11508,2023-04-30,22:00,22:15,10647.75,9066.75,1.0
11509,2023-04-30,22:15,22:30,10544.0,8896.0,1.25
11510,2023-04-30,22:30,22:45,10312.5,8593.25,1.0
11511,2023-04-30,22:45,23:00,10169.25,8385.5,2.5
11512,2023-04-30,23:00,23:15,10096.25,8240.75,4.0
11513,2023-04-30,23:15,23:30,9917.75,8000.25,6.0
11514,2023-04-30,23:30,23:45,9656.5,7675.0,6.0
11515,2023-04-30,23:45,00:00,9540.5,7503.25,16.75
11516,2023-05-01,00:00,00:15,9511.75,7422.0,17.75
11517,2023-05-01,00:15,00:30,9417.5,7271.5,23.0
11518,2023-05-01,00:30,00:45,9328.25,7113.25,48.25
11519,2023-05-01,00:45,01:00,9206.0,6903.0,114.75
11520,2023-05-01,01:00,01:15,9071.75,6672.75,24.75
11521,2023-05-01,01:15,01:30,8949.75,6463.75,25.75
11522,2023-05-01,01:30,01:45,8860.25,6276.5,34.75
11523,2023-05-01,01:45,02:00,8758.25,6139.5,49.0
11524,2023-05-01,02:00,02:15,8764.25,6090.25,34.5
11525,2023-05-01,02:15,02:30,8668.5,5938.75,51.5
11526,2023-05-01,02:30,02:45,8627.0,5856.25,109.5
11527,2023-05-01,02:45,03:00,8627.5,5826.0,127.5
11528,2023-05-01,03:00,03:15,8594.5,5763.5,35.75
11529,2023-05-01,03:15,03:30,8565.75,5712.0,65.0
11530,2023-05-01,03:30,03:45,8608.75,5724.5,85.75
11531,2023-05-01,03:45,04:00,8570.0,5660.75,83.5
11532,2023-05-01,04:00,04:15,8589.25,5655.0,102.75
11533,2023-05-01,04:15,04:30,8581.25,5617.75,108.75
11534,2023-05-01,04:30,04:45,8633.25,5613.75,75.75
11535,2023-05-01,04:45,05:00,8676.75,5619.5,129.25
11536,2023-05-01,05:00,05:15,8833.0,5762.75,287.5
11537,2023-05-01,05:15,05:30,8823.75,5721.25,235.25
11538,2023-05-01,05:30,05:45,8867.25,5793.25,123.75
11539,2023-05-01,05:45,06:00,8805.5,5740.5,138.0
11540,2023-05-01,06:00,06:15,8805.25,5694.75,219.75
11541,2023-05-01,06:15,06:30,8826.0,5668.75,151.5
11542,2023-05-01,06:30,06:45,8888.5,5620.0,175.75
11543,2023-05-01,06:45,07:00,8962.5,5562.25,266.75
11544,2023-05-01,07:00,07:15,9086.25,5506.75,337.0
11545,2023-05-01,07:15,07:30,9253.0,5459.0,312.5
11546,2023-05-01,07:30,07:45,9424.75,5528.75,301.75
11547,2023-05-01,07:45,08:00,9586.25,5582.25,291.25
11548,2023-05-01,08:00,08:15,9816.75,5710.25,105.0
11549,2023-05-01,08:15,08:30,9972.0,5749.5,97.75
11550,2023-05-01,08:30,08:45,10146.25,5800.5,117.0
11551,2023-05-01,08:45,09:00,10334.75,5772.5,143.0
11552,2023-05-01,09:00,09:15,10649.25,5842.25,228.75
11553,2023-05-01,09:15,09:30,10905.0,5839.25,220.75
11554,2023-05-01,09:30,09:45,11034.0,5685.75,400.75
11555,2023-05-01,09:45,10:00,11113.25,5520.5,540.75
11556,2023-05-01,10:00,10:15,11309.0,5428.0,956.25
11557,2023-05-01,10:15,10:30,11392.75,5243.75,1075.25
11558,2023-05-01,10:30,10:45,11413.0,5001.75,1391.5
11559,2023-05-01,10:45,11:00,11508.5,4837.5,1626.0
11560,2023-05-01,11:00,11:15,11559.75,4610.25,1411.25
11561,2023-05-01,11:15,11:30,11522.5,4326.0,1466.5
11562,2023-05-01,11:30,11:45,11579.25,4213.0,1458.5
11563,2023-05-01,11:45,12:00,11585.5,4138.75,1627.5
11564,2023-05-01,12:00,12:15,11629.0,4116.75,1552.25
11565,2023-05-01,12:15,12:30,11466.0,3923.75,1650.0
11566,2023-05-01,12:30,12:45,11322.0,3835.25,1624.0
11567,2023-05-01,12:45,13:00,11284.5,3841.75,1608.75
11568,2023-05-01,13:00,13:15,11260.5,3901.5,1608.75
11569,2023-05-01,13:15,13:30,11132.5,3934.25,1627.0
11570,2023-05-01,13:30,13:45,11086.25,4029.25,1621.75
11571,2023-05-01,13:45,14:00,10995.75,4064.5,1617.0
11572,2023-05-01,14:00,14:15,10936.75,4150.25,1567.75
11573,2023-05-01,14:15,14:30,10900.75,4283.5,1646.5
11574,2023-05-01,14:30,14:45,10875.0,4458.0,1608.5
11575,2023-05-01,14:45,15:00,10823.75,4563.0,1503.25
11576,2023-05-01,15:00,15:15,10841.0,4789.75,1735.25
11577,2023-05-01,15:15,15:30,10792.0,4998.25,1714.5
11578,2023-05-01,15:30,15:45,10774.75,5190.5,1634.5
11579,2023-05-01,15:45,16:00,10830.5,5432.25,1433.75
11580,2023-05-01,16:00,16:15,10860.0,5738.75,1745.75
11581,2023-05-01,16:15,16:30,10866.75,6077.75,1542.5
11582,2023-05-01,16:30,16:45,10872.75,6381.5,1228.75
11583,2023-05-01,16:45,17:00,10817.5,6568.25,1086.0
11584,2023-05-01,17:00,17:15,10863.0,6814.0,881.0
11585,2023-05-01,17:15,17:30,10927.25,7121.0,511.75
11586,2023-05-01,17:30,17:45,10932.75,7428.75,192.0
11587,2023-05-01,17:45,18:00,10999.5,7805.75,133.5
11588,2023-05-01,18:00,18:15,11168.75,8243.5,220.5
11589,2023-05-01,18:15,18:30,11268.0,8609.5,134.0
11590,2023-05-01,18:30,18:45,11334.25,8898.0,20.25
11591,2023-05-01,18:45,19:00,11271.0,9045.25,4.25
11592,2023-05-01,19:00,19:15,11295.75,9243.25,33.0
11593,2023-05-01,19:15,19:30,11184.25,9292.5,27.25
11594,2023-05-01,19:30,19:45,11179.5,9428.75,28.75
11595,2023-05-01,19:45,20:00,11150.0,9486.0,26.25
11596,2023-05-01,20:00,20:15,11119.5,9516.75,27.5
11597,2023-05-01,20:15,20:30,11122.5,9533.0,2.5
11598,2023-05-01,20:30,20:45,11150.0,9439.25,8.0
11599,2023-05-01,20:45,21:00,11200.25,9485.5,16.75
11600,2023-05-01,21:00,21:15,11293.75,9619.25,8.0
11601,2023-05-01,21:15,21:30,11314.0,9669.25,4.0
11602,2023-05-01,21:30,21:45,11227.25,9549.75,3.0
11603,2023-05-01,21:45,22:00,11223.5,9487.0,44.25
11604,2023-05-01,22:00,22:15,11101.5,9314.5,7.0
11605,2023-05-01,22:15,22:30,10999.0,9158.5,21.0
11606,2023-05-01,22:30,22:45,10812.0,8903.5,16.0
11607,2023-05-01,22:45,23:00,10694.0,8686.25,55.5
11608,2023-05-01,23:00,23:15,10435.0,8247.5,22.0
11609,2023-05-01,23:15,23:30,10253.0,7812.75,114.0
11610,2023-05-01,23:30,23:45,10047.5,7376.25,200.5
11611,2023-05-01,23:45,00:00,9922.75,7063.5,527.25
11612,2023-05-02,00:00,00:15,9800.5,6892.75,301.25
11613,2023-05-02,00:15,00:30,9682.5,6639.0,425.0
11614,2023-05-02,00:30,00:45,9615.5,6473.75,561.25
11615,2023-05-02,00:45,01:00,9538.5,6287.5,701.75
11616,2023-05-02,01:00,01:15,9376.25,5982.5,482.75
11617,2023-05-02,01:15,01:30,9341.25,5794.5,672.5
11618,2023-05-02,01:30,01:45,9308.5,5599.75,1004.0
11619,2023-05-02,01:45,02:00,9281.25,5455.0,1206.0
11620,2023-05-02,02:00,02:15,9312.75,5395.0,1148.25
11621,2023-05-02,02:15,02:30,9307.5,5279.5,1252.25
11622,2023-05-02,02:30,02:45,9277.25,5106.5,1378.0
11623,2023-05-02,02:45,03:00,9273.75,5011.5,1458.25
11624,2023-05-02,03:00,03:15,9294.0,4956.5,1403.5
11625,2023-05-02,03:15,03:30,9322.5,4922.0,1382.75
11626,2023-05-02,03:30,03:45,9462.75,5059.5,1349.5
11627,2023-05-02,03:45,04:00,9514.5,5107.75,1285.75
11628,2023-05-02,04:00,04:15,9678.0,5266.25,1163.0
11629,2023-05-02,04:15,04:30,9805.5,5376.25,1126.0
11630,2023-05-02,04:30,04:45,9983.5,5501.75,957.75
11631,2023-05-02,04:45,05:00,10162.75,5583.5,987.75
11632,2023-05-02,05:00,05:15,10477.0,5952.5,687.25
11633,2023-05-02,05:15,05:30,10645.75,6101.25,465.0
11634,2023-05-02,05:30,05:45,10983.0,6406.25,245.5
11635,2023-05-02,05:45,06:00,11459.25,6850.5,152.0
11636,2023-05-02,06:00,06:15,12275.5,7574.0,459.5
11637,2023-05-02,06:15,06:30,12917.0,8304.75,287.0
11638,2023-05-02,06:30,06:45,13363.0,8608.75,166.25
11639,2023-05-02,06:45,07:00,13694.0,8856.0,36.5
11640,2023-05-02,07:00,07:15,14056.5,9056.25,28.25
11641,2023-05-02,07:15,07:30,14321.5,9273.5,3.5
11642,2023-05-02,07:30,07:45,14561.5,9527.5,1.25
11643,2023-05-02,07:45,08:00,14799.75,9719.5,1.0
11644,2023-05-02,08:00,08:15,14971.75,9674.25,0.75
11645,2023-05-02,08:15,08:30,15120.0,9627.75,0.75
11646,2023-05-02,08:30,08:45,15243.5,9717.75,0.75
11647,2023-05-02,08:45,09:00,15235.75,9486.75,1.0
11648,2023-05-02,09:00,09:15,15200.25,9290.25,1.0
11649,2023-05-02,09:15,09:30,15252.0,9111.5,1.25
